id,area,violation_type,date,hour,day_of_week,month,severity,lat,lon
VLT103136,Delhi,Over-speeding,2031-08-03 00:00:00,22,Sunday,August,3,28.575212307050048,77.17031230705005
VLT103137,Tamil Nadu,Overloading,2031-08-04 00:00:00,19,Monday,August,2,11.109575407263021,78.63937540726302
VLT103138,West Bengal,Overloading,2031-08-05 00:00:00,20,Tuesday,August,2,22.97681096408539,87.8450109640854
VLT103139,Tamil Nadu,No Helmet,2031-08-06 00:00:00,4,Wednesday,August,2,11.113685214893467,78.64348521489346
VLT103140,Delhi,Wrong Parking,2031-08-07 00:00:00,17,Thursday,August,1,28.587815892320688,77.1829158923207
VLT103141,Maharashtra,Signal Jumping,2031-08-08 00:00:00,10,Friday,August,3,19.772223110052547,75.73462311005254
VLT103142,Karnataka,Over-speeding,2031-08-09 00:00:00,1,Saturday,August,3,15.285194672001099,75.68179467200109
VLT103143,Karnataka,Drunk Driving,2031-08-10 00:00:00,9,Sunday,August,3,15.337738600595781,75.73433860059578
VLT103144,Uttar Pradesh,Overloading,2031-08-11 00:00:00,5,Monday,August,2,26.83558131835978,80.93508131835979
VLT103145,Uttar Pradesh,Wrong Parking,2031-08-12 00:00:00,17,Tuesday,August,1,26.849685675329603,80.94918567532962
VLT103146,Delhi,No Seatbelt,2031-08-13 00:00:00,0,Wednesday,August,2,28.629543537733436,77.22464353773344
VLT103147,Punjab,No Helmet,2031-08-14 00:00:00,4,Thursday,August,2,31.161932463645464,75.35603246364546
VLT103148,Gujarat,Driving Without License,2031-08-15 00:00:00,19,Friday,August,3,22.232777037380085,71.16647703738009
VLT103149,Gujarat,Drunk Driving,2031-08-16 00:00:00,4,Saturday,August,3,22.25530182811442,71.18900182811443
VLT103150,West Bengal,Over-speeding,2031-08-17 00:00:00,17,Sunday,August,3,22.970480612741383,87.83868061274138
VLT103151,Tamil Nadu,Overloading,2031-08-18 00:00:00,11,Monday,August,2,11.175009106072686,78.70480910607267
VLT103152,Gujarat,No Helmet,2031-08-19 00:00:00,10,Tuesday,August,2,22.27160959086513,71.20530959086513
VLT103153,West Bengal,Signal Jumping,2031-08-20 00:00:00,5,Wednesday,August,3,22.96991994676068,87.83811994676068
VLT103154,Karnataka,Overloading,2031-08-21 00:00:00,23,Thursday,August,2,15.292278320039228,75.68887832003922
VLT103155,Gujarat,Driving Without License,2031-08-22 00:00:00,21,Friday,August,3,22.210015606023674,71.14371560602368
VLT103156,Delhi,Signal Jumping,2031-08-23 00:00:00,2,Saturday,August,3,28.571866734812392,77.16696673481239
VLT103157,West Bengal,Signal Jumping,2031-08-24 00:00:00,11,Sunday,August,3,23.018012713178162,87.88621271317817
VLT103158,Maharashtra,Signal Jumping,2031-08-25 00:00:00,18,Monday,August,3,19.72547995223885,75.68787995223884
VLT103159,Gujarat,Drunk Driving,2031-08-26 00:00:00,8,Tuesday,August,3,22.272920731591896,71.2066207315919
VLT103160,Punjab,Using Mobile Phone,2031-08-27 00:00:00,2,Wednesday,August,2,31.1922081587612,75.3863081587612
VLT103161,Tamil Nadu,Drunk Driving,2031-08-28 00:00:00,7,Thursday,August,3,11.089184827046555,78.61898482704655
VLT103162,Gujarat,Using Mobile Phone,2031-08-29 00:00:00,16,Friday,August,2,22.30211940568912,71.23581940568913
VLT103163,Gujarat,Signal Jumping,2031-08-30 00:00:00,10,Saturday,August,3,22.22765933333628,71.16135933333628
VLT103164,Karnataka,Over-speeding,2031-08-31 00:00:00,14,Sunday,August,3,15.355824500275206,75.7524245002752
VLT103165,Karnataka,Overloading,2031-09-01 00:00:00,14,Monday,September,2,15.340164195334623,75.73676419533462
VLT103166,Uttar Pradesh,Driving Without License,2031-09-02 00:00:00,12,Tuesday,September,3,26.878810612138928,80.97831061213894
VLT103167,Gujarat,Over-speeding,2031-09-03 00:00:00,6,Wednesday,September,3,22.244292813714583,71.17799281371458
VLT103168,Gujarat,Driving Without License,2031-09-04 00:00:00,17,Thursday,September,3,22.23766990034518,71.17136990034518
VLT103169,Tamil Nadu,Drunk Driving,2031-09-05 00:00:00,4,Friday,September,3,11.136269957157904,78.6660699571579
VLT103170,Punjab,Signal Jumping,2031-09-06 00:00:00,1,Saturday,September,3,31.15891936521313,75.35301936521313
VLT103171,Delhi,No Helmet,2031-09-07 00:00:00,3,Sunday,September,2,28.649882213469922,77.24498221346992
VLT103172,Karnataka,No Helmet,2031-09-08 00:00:00,8,Monday,September,2,15.27947948634098,75.67607948634098
VLT103173,Karnataka,Overloading,2031-09-09 00:00:00,16,Tuesday,September,2,15.307790863418385,75.70439086341838
VLT103174,Uttar Pradesh,Drunk Driving,2031-09-10 00:00:00,23,Wednesday,September,3,26.81920524664647,80.91870524664647
VLT103175,Punjab,Using Mobile Phone,2031-09-11 00:00:00,5,Thursday,September,2,31.132802621094314,75.32690262109432
VLT103176,Karnataka,Wrong Parking,2031-09-12 00:00:00,23,Friday,September,1,15.293658525305972,75.69025852530596
VLT103177,Tamil Nadu,Signal Jumping,2031-09-13 00:00:00,3,Saturday,September,3,11.089088160284748,78.61888816028474
VLT103178,Gujarat,Overloading,2031-09-14 00:00:00,20,Sunday,September,2,22.23923679150897,71.17293679150897
VLT103179,Delhi,Overloading,2031-09-15 00:00:00,17,Monday,September,2,28.663389694750485,77.2584896947505
VLT103180,West Bengal,Drunk Driving,2031-09-16 00:00:00,14,Tuesday,September,3,23.006019819731257,87.87421981973127
VLT103181,Uttar Pradesh,No Seatbelt,2031-09-17 00:00:00,17,Wednesday,September,2,26.855712986058595,80.9552129860586
VLT103182,Delhi,No Seatbelt,2031-09-18 00:00:00,23,Thursday,September,2,28.6439158880256,77.2390158880256
VLT103183,Uttar Pradesh,Using Mobile Phone,2031-09-19 00:00:00,8,Friday,September,2,26.861094658369524,80.96059465836953
VLT103184,Karnataka,Over-speeding,2031-09-20 00:00:00,12,Saturday,September,3,15.31370695261003,75.71030695261003
VLT103185,Uttar Pradesh,Over-speeding,2031-09-21 00:00:00,17,Sunday,September,3,26.848334984310185,80.94783498431019
VLT103186,Maharashtra,Drunk Driving,2031-09-22 00:00:00,15,Monday,September,3,19.70634234893268,75.66874234893268
VLT103187,Uttar Pradesh,Overloading,2031-09-23 00:00:00,14,Tuesday,September,2,26.871062750424855,80.97056275042486
VLT103188,Punjab,No Seatbelt,2031-09-24 00:00:00,14,Wednesday,September,2,31.13282046534557,75.32692046534558
VLT103189,Delhi,Wrong Parking,2031-09-25 00:00:00,2,Thursday,September,1,28.647217556676363,77.24231755667637
VLT103190,Maharashtra,Driving Without License,2031-09-26 00:00:00,4,Friday,September,3,19.742771431234697,75.70517143123469
VLT103191,Punjab,Wrong Parking,2031-09-27 00:00:00,5,Saturday,September,1,31.16526887827112,75.35936887827113
VLT103192,Delhi,Drunk Driving,2031-09-28 00:00:00,3,Sunday,September,3,28.607512946652832,77.20261294665283
VLT103193,Delhi,No Seatbelt,2031-09-29 00:00:00,7,Monday,September,2,28.57944377456958,77.17454377456959
VLT103194,Uttar Pradesh,Drunk Driving,2031-09-30 00:00:00,15,Tuesday,September,3,26.848620941915332,80.94812094191533
VLT103195,Delhi,No Helmet,2031-10-01 00:00:00,0,Wednesday,October,2,28.66038478423468,77.25548478423468
VLT103196,Gujarat,Driving Without License,2031-10-02 00:00:00,1,Thursday,October,3,22.233295258022377,71.16699525802238
VLT103197,West Bengal,No Helmet,2031-10-03 00:00:00,18,Friday,October,2,22.955920613635715,87.82412061363571
VLT103198,Tamil Nadu,Using Mobile Phone,2031-10-04 00:00:00,6,Saturday,October,2,11.161416220022094,78.69121622002208
VLT103199,Uttar Pradesh,Wrong Parking,2031-10-05 00:00:00,16,Sunday,October,1,26.83472204887894,80.93422204887895
VLT103200,Karnataka,Overloading,2031-10-06 00:00:00,13,Monday,October,2,15.318377760454833,75.71497776045483
VLT103201,Karnataka,Drunk Driving,2031-10-07 00:00:00,6,Tuesday,October,3,15.323492469069514,75.72009246906951
VLT103202,Punjab,Wrong Parking,2031-10-08 00:00:00,15,Wednesday,October,1,31.15525485740566,75.34935485740566
VLT103203,Gujarat,Wrong Parking,2031-10-09 00:00:00,13,Thursday,October,1,22.289397353046727,71.22309735304673
VLT103204,Delhi,Drunk Driving,2031-10-10 00:00:00,16,Friday,October,3,28.604685745415946,77.19978574541595
VLT103205,Maharashtra,Over-speeding,2031-10-11 00:00:00,19,Saturday,October,3,19.752134959017635,75.71453495901763
VLT103206,Uttar Pradesh,No Seatbelt,2031-10-12 00:00:00,10,Sunday,October,2,26.8049836784324,80.9044836784324
VLT103207,Tamil Nadu,Driving Without License,2031-10-13 00:00:00,7,Monday,October,3,11.164757884578082,78.69455788457807
VLT103208,Uttar Pradesh,Wrong Parking,2031-10-14 00:00:00,22,Tuesday,October,1,26.864002732361286,80.96350273236129
VLT103209,Karnataka,Using Mobile Phone,2031-10-15 00:00:00,22,Wednesday,October,2,15.300672622264244,75.69727262226424
VLT103210,West Bengal,Overloading,2031-10-16 00:00:00,7,Thursday,October,2,22.95454333690359,87.8227433369036
VLT103211,Uttar Pradesh,No Seatbelt,2031-10-17 00:00:00,18,Friday,October,2,26.849609411675964,80.94910941167596
VLT103212,Karnataka,Drunk Driving,2031-10-18 00:00:00,4,Saturday,October,3,15.284775076706012,75.681375076706
VLT103213,Delhi,Wrong Parking,2031-10-19 00:00:00,15,Sunday,October,1,28.600457785365286,77.19555778536528
VLT103214,West Bengal,No Seatbelt,2031-10-20 00:00:00,0,Monday,October,2,22.991746609243155,87.85994660924317
VLT103215,Punjab,No Helmet,2031-10-21 00:00:00,11,Tuesday,October,2,31.146081892155433,75.34018189215544
VLT103216,West Bengal,Overloading,2031-10-22 00:00:00,1,Wednesday,October,2,22.99226376016649,87.8604637601665
VLT103217,Delhi,Wrong Parking,2031-10-23 00:00:00,9,Thursday,October,1,28.663747239213258,77.25884723921325
VLT103218,Maharashtra,No Helmet,2031-10-24 00:00:00,7,Friday,October,2,19.723036577217023,75.68543657721702
VLT103219,Gujarat,Driving Without License,2031-10-25 00:00:00,16,Saturday,October,3,22.2532370936248,71.1869370936248
VLT103220,Uttar Pradesh,No Seatbelt,2031-10-26 00:00:00,18,Sunday,October,2,26.8020706825412,80.9015706825412
VLT103221,Delhi,Drunk Driving,2031-10-27 00:00:00,21,Monday,October,3,28.644864636851434,77.23996463685144
VLT103222,Punjab,No Helmet,2031-10-28 00:00:00,16,Tuesday,October,2,31.155656041158636,75.34975604115864
VLT103223,Delhi,No Helmet,2031-10-29 00:00:00,0,Wednesday,October,2,28.656499808724796,77.25159980872479
VLT103224,Karnataka,Overloading,2031-10-30 00:00:00,1,Thursday,October,2,15.333065347096994,75.729665347097
VLT103225,West Bengal,Over-speeding,2031-10-31 00:00:00,6,Friday,October,3,22.9844103496899,87.85261034968991
VLT103226,Tamil Nadu,Signal Jumping,2031-11-01 00:00:00,13,Saturday,November,3,11.130083692714766,78.65988369271476
VLT103227,Tamil Nadu,Over-speeding,2031-11-02 00:00:00,6,Sunday,November,3,11.122237288363898,78.65203728836389
VLT103228,Karnataka,No Helmet,2031-11-03 00:00:00,3,Monday,November,2,15.300679342140688,75.69727934214069
VLT103229,Tamil Nadu,Drunk Driving,2031-11-04 00:00:00,8,Tuesday,November,3,11.137554248367394,78.66735424836739
VLT103230,Uttar Pradesh,Drunk Driving,2031-11-05 00:00:00,1,Wednesday,November,3,26.83839526593428,80.93789526593429
VLT103231,Punjab,Signal Jumping,2031-11-06 00:00:00,7,Thursday,November,3,31.179152552682776,75.37325255268277
VLT103232,Punjab,Driving Without License,2031-11-07 00:00:00,17,Friday,November,3,31.183923714688717,75.37802371468872
VLT103233,Maharashtra,Signal Jumping,2031-11-08 00:00:00,7,Saturday,November,3,19.735290698914614,75.69769069891461
VLT103234,Karnataka,Using Mobile Phone,2031-11-09 00:00:00,2,Sunday,November,2,15.33647000287249,75.73307000287248
VLT103235,Tamil Nadu,Over-speeding,2031-11-10 00:00:00,2,Monday,November,3,11.120177510359317,78.6499775103593
VLT103236,Karnataka,Signal Jumping,2031-11-11 00:00:00,16,Tuesday,November,3,15.291640982024939,75.68824098202494
VLT103237,Uttar Pradesh,Using Mobile Phone,2031-11-12 00:00:00,18,Wednesday,November,2,26.89564035426472,80.99514035426473
VLT103238,Maharashtra,Drunk Driving,2031-11-13 00:00:00,2,Thursday,November,3,19.725311566968845,75.68771156696884
VLT103239,Maharashtra,Driving Without License,2031-11-14 00:00:00,13,Friday,November,3,19.76752949946727,75.72992949946726
VLT103240,Uttar Pradesh,No Seatbelt,2031-11-15 00:00:00,7,Saturday,November,2,26.872945355137144,80.97244535513715
VLT103241,Karnataka,Drunk Driving,2031-11-16 00:00:00,9,Sunday,November,3,15.336790423031566,75.73339042303157
VLT103242,Delhi,No Helmet,2031-11-17 00:00:00,17,Monday,November,2,28.572737085332275,77.16783708533228
VLT103243,Karnataka,Over-speeding,2031-11-18 00:00:00,9,Tuesday,November,3,15.295906178968659,75.69250617896866
VLT103244,Karnataka,Over-speeding,2031-11-19 00:00:00,6,Wednesday,November,3,15.335636524947683,75.73223652494768
VLT103245,Maharashtra,No Helmet,2031-11-20 00:00:00,23,Thursday,November,2,19.7270187386704,75.6894187386704
VLT103246,Tamil Nadu,No Seatbelt,2031-11-21 00:00:00,16,Friday,November,2,11.173929453098019,78.703729453098
VLT103247,Karnataka,No Helmet,2031-11-22 00:00:00,23,Saturday,November,2,15.311510117492006,75.708110117492
VLT103248,Maharashtra,Signal Jumping,2031-11-23 00:00:00,13,Sunday,November,3,19.75671587316062,75.71911587316062
VLT103249,Tamil Nadu,Drunk Driving,2031-11-24 00:00:00,23,Monday,November,3,11.12747661048763,78.65727661048763
VLT103250,West Bengal,Drunk Driving,2031-11-25 00:00:00,23,Tuesday,November,3,22.979947544454078,87.84814754445408
VLT103251,Uttar Pradesh,Signal Jumping,2031-11-26 00:00:00,14,Wednesday,November,3,26.8432460109052,80.94274601090521
VLT103252,Gujarat,Over-speeding,2031-11-27 00:00:00,14,Thursday,November,3,22.300419374787733,71.23411937478774
VLT103253,Punjab,Signal Jumping,2031-11-28 00:00:00,21,Friday,November,3,31.09944176988506,75.29354176988507
VLT103254,Tamil Nadu,No Helmet,2031-11-29 00:00:00,22,Saturday,November,2,11.174077554008734,78.70387755400873
VLT103255,Punjab,Using Mobile Phone,2031-11-30 00:00:00,17,Sunday,November,2,31.108560761895063,75.30266076189507
VLT103256,Tamil Nadu,Over-speeding,2031-12-01 00:00:00,5,Monday,December,3,11.120151301756795,78.64995130175679
VLT103257,Uttar Pradesh,Signal Jumping,2031-12-02 00:00:00,21,Tuesday,December,3,26.865959521099786,80.96545952109979
VLT103258,Punjab,Using Mobile Phone,2031-12-03 00:00:00,19,Wednesday,December,2,31.17712691016514,75.37122691016515
VLT103259,Karnataka,Over-speeding,2031-12-04 00:00:00,18,Thursday,December,3,15.333098464214643,75.72969846421464
VLT103260,Punjab,Signal Jumping,2031-12-05 00:00:00,13,Friday,December,3,31.146119203341748,75.34021920334175
VLT103261,Punjab,Using Mobile Phone,2031-12-06 00:00:00,6,Saturday,December,2,31.186134558161505,75.3802345581615
VLT103262,Maharashtra,Over-speeding,2031-12-07 00:00:00,9,Sunday,December,3,19.744973119559717,75.7073731195597
VLT103263,Maharashtra,Drunk Driving,2031-12-08 00:00:00,12,Monday,December,3,19.726241093770962,75.68864109377095
VLT103264,Uttar Pradesh,Overloading,2031-12-09 00:00:00,22,Tuesday,December,2,26.874784631856645,80.97428463185665
VLT103265,Punjab,No Helmet,2031-12-10 00:00:00,7,Wednesday,December,2,31.15354854399122,75.34764854399123
VLT103266,Delhi,Overloading,2031-12-11 00:00:00,17,Thursday,December,2,28.57732723102522,77.17242723102522
VLT103267,Uttar Pradesh,Signal Jumping,2031-12-12 00:00:00,1,Friday,December,3,26.82968173140024,80.92918173140025
VLT103268,Tamil Nadu,Over-speeding,2031-12-13 00:00:00,12,Saturday,December,3,11.086028683006841,78.61582868300684
VLT103269,Maharashtra,Signal Jumping,2031-12-14 00:00:00,18,Sunday,December,3,19.755626881948274,75.71802688194828
VLT103270,Uttar Pradesh,Driving Without License,2031-12-15 00:00:00,21,Monday,December,3,26.811693810244307,80.91119381024431
VLT103271,Delhi,Drunk Driving,2031-12-16 00:00:00,20,Tuesday,December,3,28.635488959189928,77.23058895918993
VLT103272,Punjab,Wrong Parking,2031-12-17 00:00:00,7,Wednesday,December,1,31.152650739004,75.34675073900401
VLT103273,Delhi,Wrong Parking,2031-12-18 00:00:00,14,Thursday,December,1,28.66100781420339,77.25610781420339
VLT103274,Karnataka,Using Mobile Phone,2031-12-19 00:00:00,22,Friday,December,2,15.268464121423609,75.6650641214236
VLT103275,Tamil Nadu,Wrong Parking,2031-12-20 00:00:00,0,Saturday,December,1,11.14871113981651,78.67851113981651
VLT103276,Delhi,Driving Without License,2031-12-21 00:00:00,19,Sunday,December,3,28.584267998265105,77.1793679982651
VLT103277,Punjab,Overloading,2031-12-22 00:00:00,4,Monday,December,2,31.10054796435036,75.29464796435036
VLT103278,West Bengal,Wrong Parking,2031-12-23 00:00:00,1,Tuesday,December,1,22.999617090672192,87.8678170906722
VLT103279,Maharashtra,Using Mobile Phone,2031-12-24 00:00:00,23,Wednesday,December,2,19.75607153594357,75.71847153594356
VLT103280,Punjab,No Helmet,2031-12-25 00:00:00,14,Thursday,December,2,31.127336608169028,75.32143660816902
VLT103281,Karnataka,No Helmet,2031-12-26 00:00:00,8,Friday,December,2,15.318033003971532,75.71463300397153
VLT103282,Gujarat,Wrong Parking,2031-12-27 00:00:00,19,Saturday,December,1,22.214209087015252,71.14790908701525
VLT103283,Gujarat,Using Mobile Phone,2031-12-28 00:00:00,7,Sunday,December,2,22.25141790592633,71.18511790592633
VLT103284,Tamil Nadu,Signal Jumping,2031-12-29 00:00:00,19,Monday,December,3,11.134785793074073,78.66458579307407
VLT103285,Gujarat,Driving Without License,2031-12-30 00:00:00,3,Tuesday,December,3,22.296171034936183,71.2298710349362
VLT103286,West Bengal,Overloading,2031-12-31 00:00:00,9,Wednesday,December,2,23.021518053689885,87.88971805368989
VLT103287,Gujarat,No Helmet,2032-01-01 00:00:00,20,Thursday,January,2,22.288421550131133,71.22212155013113
VLT103288,Uttar Pradesh,Wrong Parking,2032-01-02 00:00:00,19,Friday,January,1,26.888899357490963,80.98839935749098
VLT103289,West Bengal,Wrong Parking,2032-01-03 00:00:00,7,Saturday,January,1,22.97860834589364,87.84680834589365
VLT103290,Gujarat,Signal Jumping,2032-01-04 00:00:00,4,Sunday,January,3,22.253604955217867,71.18730495521787
VLT103291,Uttar Pradesh,Wrong Parking,2032-01-05 00:00:00,21,Monday,January,1,26.797619625887382,80.89711962588738
VLT103292,Punjab,No Seatbelt,2032-01-06 00:00:00,15,Tuesday,January,2,31.14283373389483,75.33693373389482
VLT103293,West Bengal,No Seatbelt,2032-01-07 00:00:00,3,Wednesday,January,2,22.98770947193452,87.85590947193452
VLT103294,Maharashtra,Wrong Parking,2032-01-08 00:00:00,23,Thursday,January,1,19.757018161076104,75.71941816107609
VLT103295,Punjab,Driving Without License,2032-01-09 00:00:00,1,Friday,January,3,31.192471781126585,75.38657178112659
VLT103296,Delhi,Wrong Parking,2032-01-10 00:00:00,20,Saturday,January,1,28.57212532882519,77.1672253288252
VLT103297,West Bengal,No Helmet,2032-01-11 00:00:00,8,Sunday,January,2,22.967859508527024,87.83605950852703
VLT103298,Tamil Nadu,Over-speeding,2032-01-12 00:00:00,10,Monday,January,3,11.119697147822905,78.6494971478229
VLT103299,Tamil Nadu,Wrong Parking,2032-01-13 00:00:00,9,Tuesday,January,1,11.159804145494352,78.68960414549434
VLT103300,Delhi,Driving Without License,2032-01-14 00:00:00,10,Wednesday,January,3,28.62921631706823,77.22431631706823
VLT103301,Delhi,Using Mobile Phone,2032-01-15 00:00:00,21,Thursday,January,2,28.64436939042006,77.23946939042006
VLT103302,Gujarat,Driving Without License,2032-01-16 00:00:00,17,Friday,January,3,22.218937618981517,71.15263761898152
VLT103303,West Bengal,No Helmet,2032-01-17 00:00:00,3,Saturday,January,2,22.969910826094505,87.8381108260945
VLT103304,West Bengal,Driving Without License,2032-01-18 00:00:00,22,Sunday,January,3,22.93859319514646,87.80679319514647
VLT103305,Gujarat,Drunk Driving,2032-01-19 00:00:00,20,Monday,January,3,22.301051077884082,71.23475107788408
VLT103306,Gujarat,Signal Jumping,2032-01-20 00:00:00,0,Tuesday,January,3,22.2806081121436,71.21430811214361
VLT103307,Delhi,Using Mobile Phone,2032-01-21 00:00:00,5,Wednesday,January,2,28.59991851242628,77.19501851242629
VLT103308,Maharashtra,No Seatbelt,2032-01-22 00:00:00,20,Thursday,January,2,19.751986700904624,75.71438670090461
VLT103309,Maharashtra,No Seatbelt,2032-01-23 00:00:00,15,Friday,January,2,19.70247468242864,75.66487468242863
VLT103310,West Bengal,No Helmet,2032-01-24 00:00:00,22,Saturday,January,2,23.01515105297023,87.88335105297024
VLT103311,Delhi,Wrong Parking,2032-01-25 00:00:00,11,Sunday,January,1,28.65571268037612,77.25081268037611
VLT103312,Karnataka,Drunk Driving,2032-01-26 00:00:00,5,Monday,January,3,15.29302150971791,75.68962150971791
VLT103313,Punjab,Over-speeding,2032-01-27 00:00:00,22,Tuesday,January,3,31.167272028575915,75.36137202857591
VLT103314,Delhi,Wrong Parking,2032-01-28 00:00:00,7,Wednesday,January,1,28.615142749780222,77.21024274978022
VLT103315,Karnataka,No Helmet,2032-01-29 00:00:00,12,Thursday,January,2,15.333977191049424,75.73057719104942
VLT103316,Uttar Pradesh,Over-speeding,2032-01-30 00:00:00,17,Friday,January,3,26.85395001038645,80.95345001038645
VLT103317,Punjab,No Helmet,2032-01-31 00:00:00,10,Saturday,January,2,31.14962403059489,75.3437240305949
VLT103318,Delhi,Driving Without License,2032-02-01 00:00:00,7,Sunday,February,3,28.622981224864702,77.2180812248647
VLT103319,Punjab,Using Mobile Phone,2032-02-02 00:00:00,5,Monday,February,2,31.10779769859314,75.30189769859314
VLT103320,Delhi,Drunk Driving,2032-02-03 00:00:00,6,Tuesday,February,3,28.572738610298998,77.167838610299
VLT103321,Uttar Pradesh,Signal Jumping,2032-02-04 00:00:00,3,Wednesday,February,3,26.828026123102482,80.92752612310248
VLT103322,Delhi,No Seatbelt,2032-02-05 00:00:00,13,Thursday,February,2,28.57278835908928,77.16788835908928
VLT103323,Uttar Pradesh,Overloading,2032-02-06 00:00:00,1,Friday,February,2,26.834541271392087,80.93404127139209
VLT103324,Karnataka,Overloading,2032-02-07 00:00:00,3,Saturday,February,2,15.275457967161362,75.67205796716136
VLT103325,Uttar Pradesh,Signal Jumping,2032-02-08 00:00:00,7,Sunday,February,3,26.813313758673907,80.9128137586739
VLT103326,Delhi,No Helmet,2032-02-09 00:00:00,1,Monday,February,2,28.634448550212277,77.22954855021227
VLT103327,Delhi,No Seatbelt,2032-02-10 00:00:00,11,Tuesday,February,2,28.566314965777064,77.16141496577707
VLT103328,Maharashtra,Wrong Parking,2032-02-11 00:00:00,7,Wednesday,February,1,19.76038932567563,75.72278932567562
VLT103329,Punjab,Driving Without License,2032-02-12 00:00:00,18,Thursday,February,3,31.13202260461582,75.32612260461582
VLT103330,Tamil Nadu,Wrong Parking,2032-02-13 00:00:00,4,Friday,February,1,11.152276841538514,78.6820768415385
VLT103331,Gujarat,No Helmet,2032-02-14 00:00:00,18,Saturday,February,2,22.288818189414894,71.2225181894149
VLT103332,West Bengal,Wrong Parking,2032-02-15 00:00:00,3,Sunday,February,1,22.948380059844826,87.81658005984482
VLT103333,Delhi,No Seatbelt,2032-02-16 00:00:00,14,Monday,February,2,28.603873995750174,77.19897399575018
VLT103334,Maharashtra,Overloading,2032-02-17 00:00:00,18,Tuesday,February,2,19.73694762745312,75.69934762745312
VLT103335,West Bengal,Drunk Driving,2032-02-18 00:00:00,13,Wednesday,February,3,23.000557410813446,87.86875741081346
VLT103336,West Bengal,No Seatbelt,2032-02-19 00:00:00,17,Thursday,February,2,22.96920364460978,87.8374036446098
VLT103337,Delhi,Using Mobile Phone,2032-02-20 00:00:00,18,Friday,February,2,28.628570917950807,77.22367091795081
VLT103338,Punjab,Using Mobile Phone,2032-02-21 00:00:00,4,Saturday,February,2,31.18035268110535,75.37445268110535
VLT103339,Punjab,No Seatbelt,2032-02-22 00:00:00,1,Sunday,February,2,31.13069705939319,75.32479705939319
VLT103340,Uttar Pradesh,No Helmet,2032-02-23 00:00:00,1,Monday,February,2,26.855570984486018,80.95507098448603
VLT103341,Punjab,Wrong Parking,2032-02-24 00:00:00,17,Tuesday,February,1,31.178764111198085,75.37286411119808
VLT103342,Punjab,Over-speeding,2032-02-25 00:00:00,9,Wednesday,February,3,31.195434953702282,75.38953495370228
VLT103343,Delhi,Driving Without License,2032-02-26 00:00:00,14,Thursday,February,3,28.65073893751918,77.24583893751918
VLT103344,Maharashtra,Over-speeding,2032-02-27 00:00:00,23,Friday,February,3,19.798947341804297,75.7613473418043
VLT103345,Punjab,Drunk Driving,2032-02-28 00:00:00,10,Saturday,February,3,31.195918753937427,75.39001875393743
VLT103346,Karnataka,Overloading,2032-02-29 00:00:00,5,Sunday,February,2,15.273742636209958,75.67034263620995
VLT103347,Karnataka,Over-speeding,2032-03-01 00:00:00,11,Monday,March,3,15.327020735308187,75.72362073530819
VLT103348,Gujarat,Signal Jumping,2032-03-02 00:00:00,17,Tuesday,March,3,22.20985916103334,71.14355916103335
VLT103349,Uttar Pradesh,Using Mobile Phone,2032-03-03 00:00:00,7,Wednesday,March,2,26.806074572601506,80.90557457260151
VLT103350,Gujarat,Driving Without License,2032-03-04 00:00:00,16,Thursday,March,3,22.223648505492342,71.15734850549235
VLT103351,Uttar Pradesh,Drunk Driving,2032-03-05 00:00:00,1,Friday,March,3,26.894913534769724,80.99441353476973
VLT103352,Karnataka,No Helmet,2032-03-06 00:00:00,5,Saturday,March,2,15.334041727854203,75.73064172785419
VLT103353,Delhi,No Seatbelt,2032-03-07 00:00:00,10,Sunday,March,2,28.62790927034065,77.22300927034065
VLT103354,Tamil Nadu,No Helmet,2032-03-08 00:00:00,20,Monday,March,2,11.082089333681035,78.61188933368102
VLT103355,Maharashtra,Drunk Driving,2032-03-09 00:00:00,10,Tuesday,March,3,19.74500307317586,75.70740307317585
VLT103356,Punjab,Drunk Driving,2032-03-10 00:00:00,0,Wednesday,March,3,31.17676680433439,75.3708668043344
VLT103357,Delhi,Wrong Parking,2032-03-11 00:00:00,11,Thursday,March,1,28.608953904934797,77.2040539049348
VLT103358,Gujarat,Signal Jumping,2032-03-12 00:00:00,2,Friday,March,3,22.211974021901124,71.14567402190113
VLT103359,Punjab,Using Mobile Phone,2032-03-13 00:00:00,19,Saturday,March,2,31.133565703549806,75.32766570354981
VLT103360,Maharashtra,Signal Jumping,2032-03-14 00:00:00,11,Sunday,March,3,19.704481196028137,75.66688119602813
VLT103361,Gujarat,Driving Without License,2032-03-15 00:00:00,22,Monday,March,3,22.235340509829708,71.16904050982971
VLT103362,Uttar Pradesh,Drunk Driving,2032-03-16 00:00:00,2,Tuesday,March,3,26.882970959268484,80.98247095926848
VLT103363,Uttar Pradesh,Overloading,2032-03-17 00:00:00,11,Wednesday,March,2,26.86731606715452,80.96681606715453
VLT103364,West Bengal,No Seatbelt,2032-03-18 00:00:00,20,Thursday,March,2,22.963430803862646,87.83163080386265
VLT103365,Tamil Nadu,Overloading,2032-03-19 00:00:00,21,Friday,March,2,11.132108398175276,78.66190839817527
VLT103366,West Bengal,No Seatbelt,2032-03-20 00:00:00,20,Saturday,March,2,22.976945864770677,87.84514586477069
VLT103367,Gujarat,Drunk Driving,2032-03-21 00:00:00,4,Sunday,March,3,22.27892809153231,71.21262809153232
